hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
111,14:16:02,hit_111_20260730_141602.csv,512,DEFECT,HIGH,0,27,116,257,500000,5458167,4735228,-5458167,404667.4,,695,-438,坏棒 总长 1002m 任意重度敲 塑料头
112,14:16:02,hit_112_20260730_141602.csv,512,DEFECT,HIGH,0,26,115,250,500000,5409359,4465197,-5409359,373453.7,,695,-445,坏棒 总长 1002m 任意重度敲 塑料头
113,14:16:04,hit_113_20260730_141604.csv,512,DEFECT,HIGH,0,100,112,794,500000,5087189,5087189,-3114119,1491026.9,,695,99,坏棒 总长 1002m 任意重度敲 塑料头
114,14:16:09,hit_114_20260730_141609.csv,512,DEFECT,HIGH,0,22,113,215,500000,4237653,2822648,-4237653,-197699.9,,695,-480,坏棒 总长 1002m 任意重度敲 塑料头
115,14:16:09,hit_115_20260730_141609.csv,512,DEFECT,HIGH,0,29,122,261,500000,5387060,3945193,-5387060,323984.3,,695,-434,坏棒 总长 1002m 任意重度敲 塑料头
116,14:16:10,hit_116_20260730_141610.csv,512,DEFECT,HIGH,0,27,117,254,500000,5257683,4456717,-5257683,377908.9,,695,-441,坏棒 总长 1002m 任意重度敲 塑料头
117,14:16:10,hit_117_20260730_141610.csv,512,DEFECT,HIGH,0,82,114,689,500000,5256319,5256319,-4175093,1519778.9,,695,-6,坏棒 总长 1002m 任意重度敲 塑料头
118,14:16:10,hit_118_20260730_141610.csv,512,DEFECT,HIGH,0,82,111,820,500000,4775030,4775030,-4232496,666819.6,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
119,14:16:11,hit_119_20260730_141611.csv,512,DEFECT,HIGH,0,83,111,830,500000,5039775,5039775,-3600981,801471.3,,695,135,坏棒 总长 1002m 任意重度敲 塑料头
120,14:16:11,hit_120_20260730_141611.csv,512,DEFECT,HIGH,0,83,111,830,500000,5047822,5047822,-3672739,895180.5,,695,135,坏棒 总长 1002m 任意重度敲 塑料头
121,14:16:11,hit_121_20260730_141611.csv,512,DEFECT,HIGH,0,82,111,820,500000,4983144,4983144,-3614572,976804.4,,695,125,坏棒 总长 1002m 任意重度敲 塑料头
122,14:16:11,hit_122_20260730_141611.csv,512,DEFECT,HIGH,0,83,111,830,500000,5046426,5046426,-3720871,1039131.5,,695,135,坏棒 总长 1002m 任意重度敲 塑料头
123,14:16:12,hit_123_20260730_141612.csv,512,DEFECT,HIGH,0,83,112,821,500000,4796629,4796629,-3755570,842330.1,,695,126,坏棒 总长 1002m 任意重度敲 塑料头
124,14:16:12,hit_124_20260730_141612.csv,512,DEFECT,HIGH,0,84,112,831,500000,5098475,5098475,-3698833,1101547.9,,695,136,坏棒 总长 1002m 任意重度敲 塑料头
125,14:16:12,hit_125_20260730_141612.csv,512,DEFECT,HIGH,0,30,117,283,500000,5749945,3836301,-5749945,-379482.8,,695,-412,坏棒 总长 1002m 任意重度敲 塑料头
126,14:16:13,hit_126_20260730_141613.csv,512,DEFECT,HIGH,0,77,108,680,500000,5495477,5495477,-3417605,1774956.9,,695,-15,坏棒 总长 1002m 任意重度敲 塑料头
127,14:16:13,hit_127_20260730_141613.csv,512,DEFECT,HIGH,0,46,111,460,500000,5519702,5519702,-4212045,1409089.0,,695,-235,坏棒 总长 1002m 任意重度敲 塑料头
128,14:16:13,hit_128_20260730_141613.csv,512,DEFECT,HIGH,0,21,111,210,500000,5218530,5218530,-4436408,1151106.0,,695,-485,坏棒 总长 1002m 任意重度敲 塑料头
129,14:16:14,hit_129_20260730_141614.csv,512,DEFECT,HIGH,0,23,112,227,500000,4743116,4020977,-4743116,216704.8,,695,-468,坏棒 总长 1002m 任意重度敲 塑料头
130,14:16:14,hit_130_20260730_141614.csv,512,DEFECT,HIGH,0,84,113,823,500000,4517172,4517172,-4312997,582254.6,,695,128,坏棒 总长 1002m 任意重度敲 塑料头
131,14:16:14,hit_131_20260730_141614.csv,512,DEFECT,HIGH,0,84,113,823,500000,4445064,4445064,-3679361,542294.2,,695,128,坏棒 总长 1002m 任意重度敲 塑料头
132,14:16:15,hit_132_20260730_141615.csv,512,DEFECT,HIGH,0,86,114,834,500000,5073044,5073044,-4115368,936069.2,,695,139,坏棒 总长 1002m 任意重度敲 塑料头
133,14:16:15,hit_133_20260730_141615.csv,512,DEFECT,HIGH,0,85,113,833,500000,5236013,5236013,-3997348,1076320.5,,695,138,坏棒 总长 1002m 任意重度敲 塑料头
134,14:16:15,hit_134_20260730_141615.csv,512,DEFECT,HIGH,0,84,113,823,500000,4566232,4566232,-4227717,484573.2,,695,128,坏棒 总长 1002m 任意重度敲 塑料头
135,14:16:16,hit_135_20260730_141616.csv,512,DEFECT,HIGH,0,78,110,686,500000,5507543,5507543,-3345328,1786818.2,,695,-9,坏棒 总长 1002m 任意重度敲 塑料头
136,14:16:16,hit_136_20260730_141616.csv,512,DEFECT,HIGH,0,77,117,616,500000,5865662,5865662,-2828328,2316158.7,,695,-79,坏棒 总长 1002m 任意重度敲 塑料头
137,14:16:16,hit_137_20260730_141616.csv,512,DEFECT,HIGH,0,77,117,620,500000,5897172,5897172,-2495074,2241020.9,,695,-75,坏棒 总长 1002m 任意重度敲 塑料头
